ID,"Item title","Final URL","Image URL","Item description","Item category",Price,"Sale price"
623,"Moonlight: Split to Split 2023",cruise-split-split-moonlight-2023,/storage/ships/moonlight-cover-photo.jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
368,"Mama Marija: Dubrovnik to Split 2022",cruise-dubrovnik-split-mama-marija-2022,/storage/ships/MamaMarija-1003.jpg,"<p>The one-way cruise program from Dubrovnik to Split offers a great combination of sight-seeing, relaxation and adventure! Visit the remote island of Vis, find your very own swim spot on &Scaron;ipan or Slano, and browse the cobbled streets of the lovely historical town of Trogir before you finish your cruise in Split.&nbsp;</p>","Deluxe Superior",-,-
624,"Paradis: Split to Split 2023",cruise-split-split-paradis-2023,/storage/ships/paradise.jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
369,"Mama Marija II: Split to Dubrovnik 2022",cruise-split-dubrovnik-mama-marija-II-2022,/storage/ships/Mama-Marija-II-Lead-31.jpg,"<p>Start your sea adventure in Split and enjoy the gorgeous Croatian coast while making your way down to Dubrovnik on board a deluxe mini cruiser! Enjoy the sun and sea breeze on the topdeck, experience delicious cuisine in the restaurant and learn more about destinations during inspiring walking tours.&nbsp;</p>","Deluxe Superior",-,-
625,"Dream: Split to Split 2023",cruise-split-split-dream-2023,/storage/ships/dream-cover-photo.jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
626,"Moonlight: Opatija to Opatija 2023",cruise-opatija-opatija-moonight-2023,/storage/ships/moonlight-cover-photo.jpg,"<p>The stunning Kvarner Bay is waiting for you! Conveniently located close to the centre of Europe, Croatia's northernmost coast is full of charming locations: visit the stunning island of Krk, stroll down the streets of the beautiful ancient Zadar, discover Rab, 'the island of love&ldquo; and enjoy fantastic swim stops in picturesque lagoons.&nbsp;</p>","Premium Superior",-,-
115,"Bella: Dubrovnik to Split",cruise-dubrovnik-split-bella,/storage/ships/Bella_-_004.jpg,,"Deluxe Superior",-,-
371,"Oscar: Dubrovnik to Split 2022",cruise-dubrovnik-split-oscar-2022,/storage/ships/oscar-exterior-lead-001.jpg,"<p>Start your sea adventure in Split and enjoy the gorgeous Croatian coast while making your way down to Dubrovnik on board a deluxe mini cruiser! Enjoy the sun and sea breeze on the topdeck, experience delicious cuisine in the restaurant and learn more about destinations during inspiring walking tours.&nbsp;</p>","Deluxe Superior",-,-
627,"Rhapsody: Split - Zadar - Split 2023",cruise-split-zadar-split-rhapsody-2023,/storage/ships/rhapsody.jpg,"<p>The Croatian coast is full of surprises! This round trip from Split going up north towards the ancient city of Zadar is a well-balanced combination of sight-seeing and enjoying the exceptional natural beauty of hidden gems like Primo&scaron;ten and Mali Lo&scaron;inj. The famous Krka National Park is also a part of the program, on top of that, all passionate travellers will definitely appreciate a visit to the remote island of Vis &ndash; the so called Croatian Capri. An excursion to the very much talked about Blue Cave will make your journey unforgettable.&nbsp;</p>","Deluxe Superior",-,-
628,"Aquamarin: Opatija to Dubrovnik 2023",cruise-opatija-dubrovnik-aquamarin-2023,/storage/ships/cruise-dubrovnik-aquamarine.jpg,"<p>One of Croatia's oldest resorts, the elegant coastal town of Opatija is located in the northern part of the coast. It's a great place to start your romantic journey onboard a luxurious small ship&nbsp; towards the south, especially if you are planning to see as much as possible during the 7-night cruise. On the way down to Dubrovnik you will have a chance to explore both well known places like Zadar, Split, Korcula and some hidden gems that often go overlooked: &Scaron;ibenik, Rab and Metković, Croatia's answer to California.&nbsp;</p>",Deluxe,-,-
629,"Katarina: Opatija to Dubrovnik 2023",cruise-opatija-dubrovnik-katarina-2023,/storage/ships/1_panorama.jpg,"<p>One of Croatia's oldest resorts, the elegant coastal town of Opatija is located in the northern part of the coast. It's a great place to start your romantic journey onboard a luxurious small ship&nbsp; towards the south, especially if you are planning to see as much as possible during the 7-night cruise. On the way down to Dubrovnik you will have a chance to explore both well known places like Zadar, Split, Korcula and some hidden gems that often go overlooked: &Scaron;ibenik, Rab and Metković, Croatia's answer to California.&nbsp;</p>",Deluxe,-,-
118,"Princess Aloha: Dubrovnik to Dubrovnik",cruise-dubrovnik-dubrovnik-princess-aloha,/storage/ships/aloha.jpg,,"Premium Superior",-,-
374,"Captain Bota: Split to Split 2022",cruise-split-split-captain-bota-2022,/storage/ships/bota-lead-5.jpg,"<p>The capital of Dalmatia, Split is often chosen as the first port of call all thanks to its convenient geographic position and stunning UNESCO World Heritage site. Explore the charming coastal towns as you&nbsp;make your way down to Dubrovnik and back, sit back on the topdeck and relax with a good&nbsp;book as you soak up some sun and enjoy the gorgeous Croatian archipelago. For the ultimate in sea delights, there are plenty of swim stops in the turquoise-blue waters of the Adriatic.</p>",Deluxe,-,-
630,"Aquamarin: Dubrovnik to Opatija 2023",cruise-dubrovnik-opatija-aquamarin-2023,/storage/ships/cruise-dubrovnik-aquamarine.jpg,"<p>Join a lovely cruise on a small deluxe vessel, depart from Dubrovnik,&nbsp; one of the most famous cities in Croatia, heading to colourful and elegant Opatija located up north, with stops in most popular destinations: ancient Split with its Roman remains, Korčula, which is believed to be Marco Polo's birth place and the 3,000-year-old city of Zadar. Along the way, enjoy great sea views, delicious food and swim stops in picturesque secluded lagoons.&nbsp;</p>",Deluxe,-,-
119,"New Star: Split to Dubrovnik",cruise-split-dubrovnik-new-star,/storage/ships/newstar-lead-004-cut.jpg,,Deluxe,-,-
375,"Splendid: Dubrovnik to Split 2022",cruise-dubrovnik-split-splendid-2022,/storage/ships/splendid-lead-1.jpg,"<p>Cruise the stunning Croatian coast from Dubrovnik to Split on board a stylish comfortable motor yacht. Enjoy a great selection of hottest destinations like Hvar, Brač, Korcula, Mljet and Vis for a reasonable price. The exciting 7-day adventure in the gorgeous Adriatic Sea is packed with great activities like informative walking tours, swim stops in picturesque locatons and gastronomic delights.&nbsp;</p>","Premium Superior",-,-
631,"Katarina: Dubrovnik to Opatija 2023",cruise-dubrovnik-opatija-katarina-2023,/storage/ships/1_panorama.jpg,"<p>Join a lovely cruise on a small deluxe vessel, depart from Dubrovnik,&nbsp; one of the most famous cities in Croatia, heading to colourful and elegant Opatija located up north, with stops in most popular destinations: ancient Split with its Roman remains, Korčula, which is believed to be Marco Polo's birth place and the 3,000-year-old city of Zadar. Along the way, enjoy great sea views, delicious food and swim stops in picturesque secluded lagoons.&nbsp;</p>",Deluxe,-,-
120,"Antaris: Dubrovnik to Split",cruise-dubrovnik-split-antaris,/storage/ships/antaris-lead-001.jpg,,"Deluxe Superior",-,-
376,"Splendid: Split to Dubrovnik 2022",cruise-split-dubrovnik-splendid-2022,/storage/ships/splendid-lead-1.jpg,"<p>Care for a lovely cruise at affordable price? Captivating island-style atmosphere coupled with exceptional privacy and peaceful environment on board will make you fall in love with the beautiful Croatian coast! Start your journey in Dalmatia's busy capital Split and disembark in the idyllic histrorical Dubrovnik. Visit some of the most popular highlights during the cruise: Brač, Hvar, Korčula, Mljet, Vis, enjoy your prepared meals on board, soak up some sun on the top deck with jaccuzzi and spend evenings roaming around charming coastal towns.</p>","Premium Superior",-,-
632,"Dream: Split to Split Croatian Wilderness 2023",cruise-split-split-croatian-wilderness-dream-2023,/storage/ships/dream-cover-photo.jpg,"<p>We've got something special for those who'd love to get off the beaten path and see some lesser-known remote islands like Lastovo, Vis and Ravnik. A perfect return Split cruise for all nature-lovers. The route also includes the popular Hvar, Brač and Korčula.&nbsp;</p>","Premium Superior",-,-
121,"Antaris: Split to Dubrovnik",cruise-split-dubrovnik-antaris,/storage/ships/antaris-lead-001.jpg,,"Deluxe Superior",-,-
377,"Summer: Dubrovnik to Split 2022",cruise-dubrovnik-split-summer-2022,/storage/ships/summer-lead-1.jpg,"<p>The one-way cruise program from Dubrovnik to Split offers a great combination of sight-seeing, relaxation and adventure! Visit the remote island of Vis, find your very own swim spot on &Scaron;ipan or Slano, and browse the cobbled streets of the lovely historical town of Omi&scaron; before you finish your cruise in Split.&nbsp;</p>",Deluxe,-,-
633,"Majestic: Split to Split Croatian Wilderness 2023",cruise-split-split-croatian-wilderness-majestic-2023,/storage/ships/majestic-cover-photo.jpg,"<p>We've got something special for those who'd love to get off the beaten path and see some lesser-known remote islands like Lastovo, Vis and Ravnik. A perfect return Split cruise for all nature-lovers. The route also includes the popular Hvar, Brač and Korčula.&nbsp;</p>","Premium Superior",-,-
378,"Summer: Split to Dubrovnik 2022",cruise-split-dubrovnik-summer-2022,/storage/ships/summer-lead-1.jpg,"<p>Start your sea adventure in Split and enjoy the gorgeous Croatian coast while making your way down to Dubrovnik on board a deluxe mini cruiser! Enjoy the sun and sea breeze on the topdeck, experience delicious cuisine in the restaurant and learn more about destinations during inspiring walking tours.&nbsp;</p>",Deluxe,-,-
634,"Aurelia: Split to Split 2023",cruise-split-split-aurelia-2023,/storage/ships/aurelia1.jpg,"<p>The perfect option for everybody who visits Croatia for the first time. Stop off at the most popular destinations: Hvar, Brać, Korcula, Mljet and last but not least &ndash; Dubrovnik, one of Croatia's most visited historical towns located in the very south of the country. This signature cruise offers a great portion of inspiring sight-seeing, fantastic swim stops, nature experience and incredible local cuisine. Both embarkation and disembarkation is in Split, which makes it easier in terms of arranging flights and holiday extension after the cruise.&nbsp;&nbsp;</p>","Deluxe Superior",-,-
379,"My Wish: Krk to Krk 2021",cruise-dubrovnik-split-my-wish-2021,/storage/ships/my-wish2.jpg,,"Deluxe Superior",-,-
380,"Antaris: Dubrovnik to Split 2022",cruise-dubrovnik-split-antaris-2022,/storage/ships/antaris-lead-001.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
381,"Antaris: Split to Dubrovnik 2022",cruise-split-dubrovnik-antaris-2022,/storage/ships/antaris-lead-001.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>","Deluxe Superior",-,-
126,"Bella: Split to Dubrovnik",cruise-split-dubrovnik-bella,/storage/ships/Bella_-_004.jpg,,"Deluxe Superior",-,-
382,"Cristal: Dubrovnik to Split 2022",cruise-dubrovnik-split-cristal-2022,/storage/ships/cristal-exterior-002.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
127,"New Star: Split to Split",cruise-split-split-new-star,/storage/ships/newstar-lead-004-cut.jpg,,Deluxe,-,-
383,"Cristal: Split to Dubrovnik 2022",cruise-split-dubrovnik-cristal-2022,/storage/ships/cristal-exterior-002.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.</p>","Deluxe Superior",-,-
128,"Aurora: Split to Split",cruise-split-split-aurora,/storage/ships/aurora-exterior-cut.jpg,,Deluxe,-,-
384,"New Star: Dubrovnik to Split 2022",cruise-dubrovnik-split-new-star-2022,/storage/ships/newstar-lead-004-cut.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>",Deluxe,-,-
129,"Eden: Split to Split",cruise-split-split-eden,/storage/ships/eden.jpg,,"Premium Superior",-,-
385,"New Star: Split to Dubrovnik 2022",cruise-split-dubrovnik-new-star-2022,/storage/ships/newstar-lead-004-cut.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>",Deluxe,-,-
130,"Adriatic Queen: Split to Split",cruise-split-split-adriatic-queen,/storage/ships/adriatic_queen.jpg,,Deluxe,-,-
386,"Symphony: Dubrovnik to Split 2022",cruise-dubrovnik-split-symphony-2022,/storage/ships/symhony-lead-002-cut.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
131,"San Spirito: Split to Dubrovnik",cruise-split-dubrovnik-san-spirito,/storage/ships/SanSpirito-Lead-1.jpg,,Deluxe,-,-
387,"Symphony: Split to Dubrovnik 2022",cruise-split-dubrovnik-symphony-2022,/storage/ships/symhony-lead-002-cut.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>","Deluxe Superior",-,-
132,"Summer: Dubrovnik to Split",cruise-dubrovnik-split-summer,/storage/ships/summer-lead-1.jpg,,Deluxe,-,-
388,"Equator: Dubrovnik to Dubrovnik | Cruise & Stay 2021",cruise-and-stay-dubrovnik-dubrovnik-equator-10-days-2021,/storage/ships/equator.jpg,,Deluxe,-,-
133,"Summer: Split to Dubrovnik",cruise-split-dubrovnik-summer,/storage/ships/summer-lead-1.jpg,,Deluxe,-,-
389,"Equator: Dubrovnik to Dubrovnik | Cruise & Stay 2021",cruise-and-stay-dubrovnik-dubrovnik-equator-14-days-2021,/storage/ships/equator.jpg,,Deluxe,-,-
134,"Freedom: Dubrovnik to Split",cruise-dubrovnik-split-freedom,/storage/ships/Freedom_-_006.jpg,,"Deluxe Superior",-,-
390,"Arca: Split to Split | Cruise & Stay 2021",cruise-and-stay-split-split-arca-10-days-2021,/storage/ships/arca.jpg,,"Deluxe Superior",-,-
135,"Freedom: Split to Dubrovnik",cruise-split-dubrovnik-freedom,/storage/ships/Freedom_-_006.jpg,,"Deluxe Superior",-,-
391,"Arca: Split to Split | Cruise & Stay 2021",cruise-and-stay-split-split-arca-10-days-2021-2,/storage/ships/arca.jpg,,"Deluxe Superior",-,-
136,"Ban: Dubrovnik to Split",cruise-dubrovnik-split-ban,/storage/ships/ban-lead-001.jpg,,"Deluxe Superior",-,-
392,"Arca: Split to Split | Cruise & Stay 2021",cruise-and-stay-split-split-arca-14-days-2021,/storage/ships/arca.jpg,,"Deluxe Superior",-,-
137,"Ban: Split to Dubrovnik",cruise-split-dubrovnik-ban,/storage/ships/ban-lead-001.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>","Deluxe Superior",-,-
393,"Arca: Split to Split | Cruise & Stay 2021",cruise-and-stay-split-split-arca-14-days-2021-2,/storage/ships/arca.jpg,,"Deluxe Superior",-,-
649,"Admiral: Split to Dubrovnik 2023",cruise-split-dubrovnik-admiral-2023,/storage/ships/admiral-cover-photo.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>",Deluxe,-,-
394,"Desire: Split to Split | Cruise & Stay 2021",cruise-and-stay-split-split-desire-10-days-2021,/storage/ships/desire.jpg,,"Deluxe Superior",-,-
139,"Cristal: Dubrovnik to Split",cruise-dubrovnik-split-cristal,/storage/ships/cristal-exterior-002.jpg,,"Deluxe Superior",-,-
395,"Desire: Split to Split | Cruise & Stay 2021",cruise-and-stay-split-split-desire-10-days-2021-2,/storage/ships/desire.jpg,,"Deluxe Superior",-,-
396,"Desire: Split to Split | Cruise & Stay 2021",cruise-and-stay-split-split-desire-14-days-2021,/storage/ships/desire.jpg,,"Deluxe Superior",-,-
141,"Equator: Dubrovnik to Split",cruise-dubrovnik-split-equator,/storage/ships/equator.jpg,,Deluxe,-,-
397,"Desire: Split to Split | Cruise & Stay 2021",cruise-and-stay-split-split-desire-14-days-2021-2,/storage/ships/desire.jpg,,"Deluxe Superior",-,-
142,"Equator: Split to Dubrovnik",cruise-split-dubrovnik-equator,/storage/ships/equator.jpg,,Deluxe,-,-
398,"Adriatic Sun: Split to Split including Vis 2021",cruise-dubrovnik-split-adriatic-sun-including-vis,/storage/ships/IMG_8104.jpg,,"Deluxe Superior",-,-
143,"Adriatic Pearl: Zadar to Dubrovnik",cruise-zadar-dubrovnik-adriatic-pearl,/storage/ships/cruise-omis-dubrovnik-adriatic-pearl_(1).jpg,,Deluxe,-,-
144,"Adriatic Princess: Dubrovnik to Dubrovnik",cruise-dubrovnik-dubrovnik-adriatic-princess,/storage/ships/A_Princess_6.jpg,,Deluxe,-,-
400,"Princess Aloha: Dubrovnik to Dubrovnik 2022",cruise-dubrovnik-dubrovnik-princess-aloha-2022,/storage/ships/aloha.jpg,"<p>A perfect cruise for every one who wants to start and finish in Dubrovnik! This UNESCO-protected medieval town has some of the most beautiful islands in South Adriatic, so a 7-night journey is definitely the best option to see them all. Dalmatia's capital Split and the vibrant island of Brač are also included in this adventure. Accommodation on a perfectly equipped modern vessel, new fantastic places every day, delicious meals and relaxing atmosphere of Croatian coastal towns.&nbsp;</p>","Premium Superior",-,-
401,"Desire: Split to Split 2022",cruise-split-split-desire-2022,/storage/ships/desire.jpg,"<p>If you are looking for a great round trip along the Croatian coast, choose Split as you starting point to go down to Dubrovnik and back. This route includes all the &bdquo;greatest hits&ldquo; of Croatia's gourgeous archipelago: Hvar, Brač, Mljet and Korčula. This itinerary offers a lot of relaxation, great sight-seeing and unforgettable gastronomic experience. Swim stops before lunch, arrival to the port in the afternoon and evenings spent at leisure exploring new towns before disembarking back in Split.&nbsp;</p>","Deluxe Superior",-,-
402,"Agape Rose: Charter Cruise with custom-tailored itineraries",charter-cruise-agape-rose,/storage/ships/agape-rose2.jpg,,"Deluxe Superior",-,-
403,"Paradise: Split - Vis - Split 2021",cruise-split-vis-split-paradise-2021,/storage/ships/paradise.jpg,,"Premium Superior",-,-
148,"Providenca: Zadar to Dubrovnik",cruise-zadar-dubrovnik-providenca,/storage/ships/cruise-dubrovnik-providenca.jpg,,Deluxe,-,-
404,"Ave Maria: Split to Split 2022",cruise-split-split-ave-maria-2022,/storage/ships/cruise-split-dubrovnik-ave-maria.jpg,"<p>The perfect option for everybody who visits Croatia for the first time. Stop off at the most popular destinations: Hvar, Brać, Korcula, Mljet and last but not least &ndash; Dubrovnik, one of Croatia's most visited historical towns located in the very south of the country. This signature cruise offers a great portion of inspiring sight-seeing, fantastic swim stops, nature experience and incredible local cuisine. Both embarkation and disembarkation is in Split, which makes it easier in terms of arranging flights and holiday extension after the cruise.&nbsp;&nbsp;</p>","Deluxe Superior",-,-
149,"Admiral: Dubrovnik to Split",cruise-dubrovnik-split-admiral,/storage/ships/admiral-cover-photo.jpg,,Deluxe,-,-
405,"Admiral: Split to Split 2022",cruise-split-split-admiral-2022,/storage/ships/admiral-cover-photo.jpg,"<p>The perfect option for everybody who visits Croatia for the first time. Stop off at the most popular destinations: Hvar, Brać, Korcula, Mljet and last but not least &ndash; Dubrovnik, one of Croatia's most visited historical towns located in the very south of the country. This signature cruise offers a great portion of inspiring sight-seeing, fantastic swim stops, nature experience and incredible local cuisine. Both embarkation and disembarkation is in Split, which makes it easier in terms of arranging flights and holiday extension after the cruise.&nbsp;&nbsp;</p>",Deluxe,-,-
150,"Admiral: Split to Dubrovnik",cruise-split-dubrovnik-admiral,/storage/ships/admiral-cover-photo.jpg,,Deluxe,-,-
406,"Avangard: Split to Split 2022",cruise-split-split-avangard-2022,/storage/ships/MS-Avangard-Exterior-9-Header-2000x1335.jpg,"<p>The capital of Dalmatia is often chosen as the first port of call all thanks to its convenient geographic position and stunning UNESCO World Heritage site. The city has very eclectic appeal, with many things to experience. Explore the charming coastal towns as you make your way down to Dubrovnik and back, sit back on the topdeck and relax with a good book as you soak up some sun and enjoy the gorgeous Croatian archipelago. For the ultimate in sea delights, there are plenty of swim stops in the turquoise-blue waters of the Adriatic.</p>","Deluxe Superior",-,-
151,"Admiral: Split to Split",cruise-split-split-admiral,/storage/ships/admiral-cover-photo.jpg,,Deluxe,-,-
407,"Futura: Split to Split 2022",cruise-split-split-futura-2022,/storage/ships/cruise-dubrovnik-split-futura.jpg,"<p>The perfect option for everybody who visits Croatia for the first time. Stop off at the most popular destinations: Hvar, Brać, Korcula, Mljet and last but not least &ndash; Dubrovnik, one of Croatia's most visited historical towns located in the very south of the country. This signature cruise offers a great portion of inspiring sight-seeing, fantastic swim stops, nature experience and incredible local cuisine. Both embarkation and disembarkation is in Split, which makes it easier in terms of arranging flights and holiday extension after the cruise.&nbsp;&nbsp;</p>","Deluxe Superior",-,-
663,"Moonlight: Split to Split Nature & Culture 2023",cruise-split-split-nature-culsture-moonlight-2023,/storage/ships/moonlight-cover-photo.jpg,"<p>The Croatian coast is full of surprises! This round trip from Split going up north towards the ancient city of Zadar is a well-balanced combination of sight-seeing and enjoying the exceptional natural beauty of hidden gems like Rogoznica, kornati and &Scaron;ibenik. The famous Krka National Park is also a part of the program.&nbsp;</p>","Premium Superior",-,-
152,"Avangard: Split to Split",cruise-split-split-avangard,/storage/ships/MS-Avangard-Exterior-9-Header-2000x1335.jpg,,"Deluxe Superior",-,-
408,"Nautilus: Split to Split 2022",cruise-split-split-nautilus-2022,/storage/ships/IMG_1702.jpg,"<p>The perfect option for everybody who visits Croatia for the first time. Stop off at the most popular destinations: Hvar, Brać, Korcula, Mljet and last but not least &ndash; Dubrovnik, one of Croatia's most visited historical towns located in the very south of the country. This signature cruise offers a great portion of inspiring sight-seeing, fantastic swim stops, nature experience and incredible local cuisine. Both embarkation and disembarkation is in Split, which makes it easier in terms of arranging flights and holiday extension after the cruise.&nbsp;&nbsp;</p>","Deluxe Superior",-,-
153,"Black Swan: Dubrovnik to Opatija",cruise-dubrovnik-opatija-black-swan,/storage/ships/20180818_132521(0).jpg,,"Deluxe Superior",-,-
154,"Black Swan: Dubrovnik to Split",cruise-dubrovnik-split-black-swan,/storage/ships/20180818_132521(0).jpg,,"Deluxe Superior",-,-
155,"Black Swan: Split to Dubrovnik",cruise-split-dubrovnik-black-swan,/storage/ships/20180818_132521(0).jpg,,"Deluxe Superior",-,-
411,"Adriatic Sun: Split to Dubrovnik 2022",cruise-split-dubrovnik-adriatic-sun-2022,/storage/ships/IMG_8104.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>","Deluxe Superior",-,-
156,"Black Swan: Split to Split",cruise-split-split-black-swan,/storage/ships/20180818_132521(0).jpg,,"Deluxe Superior",-,-
412,"Aurelia: Split to Dubrovnik 2022",cruise-split-dubrovnik-aurelia-2022,/storage/ships/aurelia1.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>","Deluxe Superior",-,-
157,"Futura: Dubrovnik to Split",cruise-dubrovnik-split-futura,/storage/ships/cruise-dubrovnik-split-futura.jpg,,"Deluxe Superior",-,-
413,"Avangard: Split to Dubrovnik 2022",cruise-split-dubrovnik-avangard-2022,/storage/ships/MS-Avangard-Exterior-9-Header-2000x1335.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>","Deluxe Superior",-,-
669,"Suzana: Split to Dubrovnik 2024",cruise-split-dubrovnik-suzana-2024,/storage/ships/suzana-lounge-001.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>","Deluxe Superior",-,-
158,"Futura: Split to Split",cruise-split-split-futura,/storage/ships/cruise-dubrovnik-split-futura.jpg,,"Deluxe Superior",-,-
